node1,node2,reg,MI,CMI,Theta_Sigma,Theta_T,Theta_Tn,Sigma,P,P_T,P_Tn,S
EP300,TCF7L1,POU2F3,0.0840152744633547,0.100695843458731,3.9546354247278703,3.87766088381117,1.43910205404731,0.178134326376119,0.001,0.001,0.94,0.7062483074061539
MYOD1,TCF12,PRDM1,0.0176159862365348,0.108021060298131,3.9689579959178096,4.19152553747405,3.60326806251912,0.15010050073957,0.001,0.001,0.001,0.5661136747101954
DNMT1,HESX1,USF1,0.0445300314431196,0.0793003172950376,3.35305478088388,3.26270051686813,3.66452517168294,0.152519026909767,0.001,0.002,0.002,0.7105784202634051
ESR1,POU4F1,HOXA1,0.0,0.0982656815501119,4.41537474500654,4.4409541722295,4.699305631334,0.17544858820609,0.001,0.001,0.001,0.6616986003053632
LMX1B,FEV,SMARCC1,0.185753333302515,0.110513643413276,3.45136492192681,3.61221274906957,4.12908000383571,0.159066642656101,0.001,0.002,0.001,0.482393953607734
MYC,HBP1,DLX2,0.0,0.104278354965079,3.84772168131253,3.81046754890706,4.1796978561777,0.179012481548558,0.001,0.001,0.001,0.7021525815743547
NKX3-1,SP2,E2F3,0.0157531385301621,0.143353693610341,3.6708680145679,3.99396187658287,3.38746877069794,0.183556897240037,0.001,0.001,0.004,0.6757003957231836
ATF2,CREB3L2,LMX1B,0.0770693307344557,0.146949593020603,3.85109683376972,3.91486931083998,1.72100042584569,0.208655361849108,0.001,0.001,0.99,0.6666801316439775
CEBPB,ESR1,THAP1,0.0412750108459008,0.145928320956323,4.85890544076351,3.8550155010928706,4.44723178279376,0.179424467525114,0.001,0.001,0.001,0.7639394068168719
PBX1,HOXD10,CDC5L,0.0340515165093356,0.0926173298239816,4.54143466517821,4.76040411018228,4.77172880690437,0.128160560843374,0.001,0.001,0.001,0.5568602035241822
SMAD3,RUNX3,CUX2,0.034600151639014,0.127115199920512,3.76953117198398,3.72145674133484,1.51863133042647,0.191966059277769,0.001,0.001,0.967,0.7238713070356425
KLF4,NANOG,ZNF384,0.0187116193985752,0.119786924739767,3.7843804524811,3.7114864318386704,0.920739368458471,0.178430032674123,0.001,0.001,0.83,0.6955115474787875
ARNTL,PPARA,GLI2,0.0111529006667941,0.0764956312916506,3.49065659652854,3.50663879759648,3.8756344758036,0.132170842298843,0.001,0.002,0.001,0.664317067527277
FOSL1,USF2,HOXB7,0.0020402104057604,0.117651651050497,4.58657249270453,4.57364296853256,0.0090403933778152,0.189843023262828,0.001,0.001,0.443,0.7178974566422422
LMX1A,NR4A2,RHOXF1,0.026522450208152,0.0727862306658367,3.89834137050085,3.85506598190023,4.40976353265581,0.129315625446792,0.001,0.001,0.001,0.546895612056684
NFYB,NFYC,SOX8,0.106615367893903,0.143142689712096,3.5707021088033,3.28992116701255,3.71287257941737,0.177376442929887,0.001,0.004,0.002,0.6612815811365158
MITF,PATZ1,FOXJ3,0.0326991166765001,0.168219706776448,4.07697863767017,3.2786515165816,3.78750082787946,0.211173507864174,0.001,0.003,0.001,0.6456075195741398
ALX1,SRF,MEOX1,0.0411440793584346,0.0770815931903186,4.46852443854739,4.59687922405878,5.1706128730571,0.107830684773909,0.001,0.001,0.001,0.41540018737694245
MYB,TFEC,HOXA7,0.0,0.0824844488832128,3.47324272796349,3.49337896125844,3.60313366275229,0.141323090201765,0.001,0.002,0.002,0.6313670058302671
TP53,ARID3A,MTF1,0.0027874738019102,0.0733386311134176,3.6366154605261,3.5237089182153,3.97220850557597,0.146677262226835,0.001,0.003,0.001,
FOXP2,FOXP4,DLX3,0.0,0.0919934472456404,3.88649140207531,4.11819003919314,4.67730987689005,0.137175582891485,0.001,0.001,0.001,0.593791600450162
JUN,FOSL2,BCL6B,0.0862345924617247,0.193280167462541,4.1306253469499,4.37918569517946,1.91985283928304,0.213282041997867,0.001,0.001,0.04,0.7789019711427853
MEIS3,PBX3,HOXD8,0.0417279234836725,0.109556587977371,3.7762683129227104,3.76229745969556,2.42376757761837,0.159546162919351,0.001,0.001,0.021,0.6131469591513196
NR5A2,HMX1,ELF1,0.0,0.11145938815651,4.13162431350422,4.25883397452663,4.69489063754514,0.12372073211698,0.001,0.001,0.001,0.5976592214354032
RBPJ,HEYL,ARNTL,0.0,0.0759498441364962,4.4267674728597,4.35284511827631,1.12276411919237,0.151899688272992,0.001,0.001,0.826,
PKNOX2,HOXB1,ESR1,0.116326348730217,0.146814630488742,4.65105768990565,3.97997084137404,3.06010760034327,0.182454479670924,0.001,0.002,0.008,0.5615277109938198
KDM2B,ZBTB33,HOXA3,0.0061432213402756,0.180559321355893,3.69901624494585,3.84487620685157,1.57722447868469,0.183357709586117,0.001,0.001,0.074,0.5802661543141897
ARNT,EPAS1,EBF1,0.0899084991779877,0.156018057300706,3.93372300664492,4.03111203668642,3.53417222927702,0.167854700179226,0.001,0.001,0.004,0.7862336185609395
EP300,KLF4,POU3F1,0.0239046698116652,0.16552892983089,3.9281126716616894,4.24581967696078,4.70573765964608,0.165503571182781,0.001,0.001,0.001,0.7154642659391214
LMX1A,NR4A2,HEY1,0.026522450208152,0.181065216032557,5.37009115870076,5.75426763366442,1.22859793838694,0.155714948246928,0.001,0.001,0.118,0.5416801649557407
SP1,FEZF1,MSX2,0.121407631477879,0.107633227863564,3.9263500050956894,4.03857998767811,3.47690049016413,0.128034598148642,0.001,0.001,0.004,0.5019375345639658
TP53,ZNF148,CBFB,0.0305466895613069,0.113438837751248,3.65873935919346,3.74114339991791,1.19435423387741,0.161210176801728,0.001,0.001,0.898,0.6398218054608783
NR2F2,BCL11A,STAT6,0.0631898377126126,0.144654208724664,4.84261688142751,4.92248499667282,1.19100281294227,0.201769864737109,0.001,0.001,0.87,0.6829539529899951
DDIT3,CEBPZ,HOXA13,0.0270022753816743,0.136102601599823,3.70091850726371,2.66698223051507,1.61052912521894,0.167242520656814,0.001,0.017,0.978,0.6222192832515798
ESX1,ELF3,FOXJ3,0.0329956793680131,0.0710225257995851,3.40391432452668,2.95522208353575,2.18700593780143,0.0888602432464205,0.001,0.008,0.037,0.48615940925728207
TCF3,ELK3,ATF6,0.0942589904652631,0.146585079141166,3.5098640403517,3.74171836261094,4.30202303507259,0.175026184257084,0.001,0.001,0.001,0.7698040906668118
SOX10,OLIG2,RUNX2,0.10287550134422,0.154191810378085,3.73407370539472,3.6277828157906,4.15036330559919,0.16196294220758,0.001,0.001,0.001,0.6998732559652269
ARNT,HIF1A,NKX3-2,0.0643456462717471,0.0846253244296236,3.59847839204698,3.45461232581246,3.91834352064046,0.169250648859247,0.001,0.003,0.001,0.7251774617743661
FOXM1,ZBTB3,FLI1,0.0,0.0787286806678371,3.76406555178522,3.72175175254296,4.13150410911402,0.147888323716192,0.001,0.002,0.002,0.6621430674030501
MAFG,NFE2,SIX5,0.0392264125981963,0.0861412620866579,3.8408320884042,3.70559454305834,1.23210383248932,0.168804647568242,0.001,0.002,0.898,0.7187818632842375
TP53,TFAP2C,FOXB1,0.0,0.0656683118336258,3.79757633708509,3.77236062405458,3.93586365389865,0.122069627830583,0.001,0.001,0.005,0.47536480625932803
EP300,MEF2A,CENPB,0.0336066308347731,0.135725768749901,4.49376660100688,4.33729454349206,1.74110675520972,0.227963275364145,0.001,0.001,0.983,0.753456461328936
PBX1,TFAP2D,MYOG,0.0045915506031661,0.0612655987170525,4.36554867319843,4.16981270976237,4.47069944324142,0.117401397012121,0.001,0.001,0.001,0.4744349111695645
SRY,ZFX,MAZ,0.212642465091061,0.179910777159271,3.05227970319919,3.10380188602723,3.43845958465591,0.181296576234459,0.001,0.003,0.001,0.6109699268972512
TP53,IRF5,ZNF713,0.0006572506645725,0.0972388155778712,4.3814022819381,4.36465152908166,1.20892494527673,0.170900297255939,0.001,0.001,0.895,0.6079110417098499
EGR2,POU3F1,SP1,0.0,0.107935261142848,3.78879615348716,3.9554431642408,4.41692450001986,0.146898615362089,0.001,0.001,0.001,0.8095000173988369
POU3F2,PAX3,NFIA,0.0,0.0694329956552471,4.30995247222388,4.22584897600761,0.983202549227248,0.136075192471737,0.001,0.002,0.806,0.6752988604297678
TBR1,CUX1,KDM2B,0.0061785714278146,0.0822126874763022,3.8933731548395105,3.7365945560151697,1.22757294379185,0.159638049706963,0.001,0.001,0.897,0.6833215107998653
E2F1,TFDP1,LMX1A,0.0550435126457485,0.111948960476188,3.4425840050382,3.23466724710108,3.14530232408825,0.200666215315155,0.001,0.002,0.002,0.6096609438287527
ARID5B,BBX,TCF24,0.0091433563132108,0.142328728017498,4.28639014512231,4.4530617977524,5.15047758865023,0.200524022186971,0.001,0.001,0.001,0.7399923264846004
SMAD3,TGIF2,NFIX,0.11689884348393,0.151172167630533,3.45235911701366,3.04593013621013,3.5398365915075,0.196205202657676,0.001,0.005,0.001,0.6605865441681189
SOX9,OSR1,SOX6,0.278482128618798,0.160619807174519,3.71526007093396,3.65952973190848,3.97142762399402,0.215913471475186,0.001,0.001,0.001,0.611959762401938
KDM2B,ZNF784,EGR2,0.0881454279677323,0.161900187600506,4.24278438908387,4.50098932455828,3.79169683864962,0.187731755942473,0.001,0.001,0.002,0.6951857383432472
EP300,YY1,GLI1,0.0,0.089740955543172,4.13167612345266,4.13053050145016,0.899049715620536,0.161848765026975,0.001,0.001,0.783,0.7572960977462642
GATA2,POU6F2,TBX20,0.0,0.0756760571476467,3.73815401535488,3.59304941658785,4.00231047664144,0.151352114295293,0.001,0.003,0.002,0.627001003460419
LEF1,TBX3,ZSCAN16,0.0,0.0799529667628089,4.20684042751644,4.098290851506871,4.51948126277338,0.159905933525618,0.001,0.001,0.001,0.6726336569208319
EGR2,HOXB2,HOXA5,0.0,0.128042316099129,3.97171498046535,4.16323807118921,2.94135228188911,0.171450136148012,0.001,0.001,0.008,0.7388050220926059
EOMES,MESP1,OTX2,0.0,0.119029703616428,3.90976843313487,3.85861278552634,1.66740417058397,0.159957321022599,0.001,0.001,0.065,0.7543193490740705
ARNT,EPAS1,SOX30,0.0895606409280232,0.149215027957084,3.8217855444215103,3.56251529991476,3.40011165806792,0.163288584793812,0.001,0.004,0.003,0.7860273237295997
ESR1,POU4F1,ZBTB33,0.0,0.0961380551714095,5.11810879165506,4.89383785553617,5.30491905391409,0.192276110342819,0.001,0.001,0.001,0.6751600303754675
FOS,CREM,NFKB1,0.0304100469004389,0.111003047618612,3.621051817828,3.45028636414629,3.94672938675818,0.144895390762582,0.001,0.001,0.001,0.7747011337180898
GATA2,HHEX,NR2F1,0.0083722085196633,0.114275312225032,3.49124805086275,3.47902719094277,3.59736026231235,0.181418298751504,0.001,0.001,0.001,0.6367543557594059
SMAD4,GLI3,MGA,0.0,0.162392550195463,3.75351254289096,4.01048763799898,1.09827763692167,0.163407038595046,0.001,0.001,0.154,0.7104357168385147
TP53,ARID3A,PKNOX2,0.0027874738019102,0.0967485680489382,4.72434662569252,4.73269815432185,5.32034193396288,0.164117290525036,0.001,0.001,0.001,0.6808030231204514
BPTF,MAZ,DRGX,0.0494506774889052,0.11416561968765,3.82383778182563,3.86799930636151,4.3600081789675,0.182611483727148,0.001,0.001,0.001,0.684391307905238
PAX6,ETV1,NKX2-3,0.0,0.0710975494683111,3.32895316228302,3.26107651310967,3.68628486124757,0.142195098936622,0.001,0.001,0.001,0.684258248165313
ASCL1,PHOX2A,THAP1,0.0,0.139535140969262,3.81669588152389,3.6491680049541695,2.82363819292408,0.120876223829269,0.001,0.002,0.013,0.6551661806712284
GATA1,SOX6,MYBL1,0.130668608838868,0.246203693009697,3.76012977745444,4.33361897206434,2.09309707329081,0.23123363064103,0.001,0.001,0.042,0.7416965258980981
GATA2,POU6F2,TCF12,0.0,0.120187182643323,3.95360915314344,3.89315736148402,4.35092945534034,0.148484231353296,0.001,0.001,0.001,0.6703795202521984
HNF4A,ZNF202,ONECUT3,0.0172860249759341,0.127065055523995,4.72729481661359,4.94956252854509,5.7354433816546,0.174868660367015,0.001,0.001,0.001,0.6282588616217827
NR3C1,NFIA,GLI1,0.0,0.0690523756477503,3.84466137938953,3.76447797332022,4.20673510546762,0.138104751295501,0.001,0.001,0.001,0.7703833096891004
SMAD4,SMAD1,FOXD2,0.0586861743025686,0.150037349738827,3.57215838122951,3.9567376846821696,1.37975935651913,0.1794320888021,0.001,0.001,0.943,0.5527036396476706
SRF,KLF16,IRF1,0.315034323009756,0.283312376281128,3.1888312697548,3.09596309671574,3.97684850832328,0.254551687782826,0.001,0.002,0.001,0.5879285622794387
HIVEP2,RFX1,CREB5,0.0,0.0837196444749591,3.86628989812599,3.8102812158049506,4.28091396461015,0.158180515715766,0.001,0.003,0.001,0.7030680164648151
NR3C1,POU2F2,IRF5,0.185352774571842,0.183897476271184,3.91793208327453,3.9897333712153698,3.91927950709798,0.210884621714952,0.001,0.001,0.001,0.7357175146278838
RUNX1,ELF4,ZBTB3,0.0868655941358445,0.13311118333324,3.8601369800902,3.80330970149679,4.29051099373147,0.196283534366124,0.001,0.001,0.001,0.6745305447518799
TGIF1,ZBTB14,E2F1,0.0,0.108312413118881,4.03788774353037,4.13679335343662,4.77760359357215,0.165606637499478,0.001,0.001,0.001,0.6288158200123385
FOXM1,CENPB,NPAS4,0.0724645646970283,0.125248479529254,4.08950286268138,4.1547130777699,4.7290462378535,0.187888976551797,0.001,0.001,0.001,0.674234474647905
JUN,STAT4,TBX2,0.0183236326071001,0.0920585027986803,4.26959224089476,4.22211528325443,4.55069159497254,0.172237114916774,0.001,0.001,0.001,0.7715824304486789
RBPJ,HEYL,ETV1,0.0,0.0780663038483309,3.86594208701354,3.83613836949387,0.819357301165448,0.146141289233571,0.001,0.002,0.749,0.750216302079619
ASCL1,DLX2,PURA,0.0806020251229844,0.100119652862926,4.32357995039161,4.2849413903729,4.78337115270207,0.159155703616621,0.001,0.002,0.001,0.6176932001983221
NR1I2,RXRA,VENTX,0.0129556078882205,0.234739322863877,3.9834252579539906,4.42863016557545,1.54074553462259,0.179864955923205,0.001,0.001,0.087,0.6629166137641593
TCF3,TWIST1,GLIS1,0.0525683907744625,0.085683474547242,4.49839020586516,4.32266213937623,5.00670079139945,0.168047782344582,0.001,0.001,0.001,0.6136599967078711
KDM2B,ZNF713,VENTX,0.0,0.0979496022267808,4.50845842103838,4.54444867960509,4.4274131626552,0.174992745542912,0.001,0.001,0.002,0.6862069152342714
NR2F2,BCL11A,MAX,0.0631898377126126,0.0950935810755564,3.8806852664147695,3.89232608526412,4.26585773922535,0.166305188080327,0.001,0.001,0.001,0.7322970282133021
NR2F6,THRB,ZKSCAN1,0.0440084303215871,0.0867658662386786,4.1482260168154,4.09185210628337,1.00323202852383,0.163978721512117,0.001,0.001,0.833,0.6660731159147234
MEIS3,PBX3,THRB,0.0417279234836725,0.133387090709844,3.6169538584182495,3.7611204853016895,4.40322947596998,0.163370563369409,0.001,0.001,0.001,0.6172303830366139
MLX,MNT,FOXL1,0.158771107357651,0.179266228971614,3.6188785672817696,3.64157592728142,0.791862721860351,0.2327895146126,0.001,0.001,0.794,0.724299973173379
CDX2,SOX2,NR2E1,0.0981431739833503,0.135794994369975,3.80610832648092,4.03802971466469,2.01635449419526,0.15350929529239,0.001,0.001,0.039,0.5627324244706348
GFI1B,HMG20B,CEBPA,0.0330617283860506,0.115386933900374,4.06181276735647,4.20648561220324,4.85564949106707,0.164930490478349,0.001,0.001,0.001,0.7080990173541799
NANOG,TFCP2L1,RFX2,0.0,0.1147321658516,4.18747529483295,3.9922380535127906,2.26494771676488,0.148784775645798,0.001,0.001,0.03,0.7862614083117392
ASCL1,HES1,GLI3,0.11927473898857,0.0834552412381171,3.8493960299763903,3.7995669722887,3.8577995903809,0.146661518523696,0.001,0.001,0.001,0.6221203297630922
ASCL1,PHOX2A,TCF7L1,0.0,0.0587435014595654,3.76134375826169,3.65503156451331,1.11317383338242,0.117487002919131,0.001,0.001,0.845,
JUN,FOSL2,NRL,0.0848454969689909,0.116892220387696,4.54352441290441,4.21793837279335,4.75970299347873,0.233784440775392,0.001,0.001,0.001,0.7521920998867383
NRL,OTX2,SMAD4,0.147455263077947,0.124504397359522,5.16120110254684,5.2825141124104,0.0849387298068062,0.179949513364544,0.001,0.001,0.465,0.5229612465907214
SIX3,PAX6,DPRX,0.0197043592335402,0.0879395741049434,3.4047657857627,3.38911046098921,3.88914592775344,0.134003094986508,0.001,0.001,0.001,0.5812511107225362
ZFHX2,ZNF683,E2F1,0.0401510794454834,0.0696950129110769,3.7783677017178494,3.68403598398978,4.32315861898458,0.139390025822154,0.001,0.001,0.001,
ALX3,SRF,NKX3-1,0.100686687385123,0.0990416504123111,5.18370740812937,4.75514255104924,5.1485550189291,0.198083300824622,0.001,0.001,0.001,
FOS,NFATC2,MYF6,0.0,0.178490931120777,3.76109784956389,4.31367288151945,1.52217742918695,0.161624954318675,0.001,0.001,0.094,0.71432974499359
NR5A2,HMX1,HMG20B,0.0,0.0748951455158786,3.6619669849623904,3.7007153059551694,4.18788614001797,0.118112851870885,0.001,0.003,0.001,0.5875809430055555
TP53,ZNF274,NPAS2,0.0,0.0763406439535341,4.27820032460039,4.31547842452833,4.89911158517174,0.141082090845459,0.001,0.001,0.001,0.6392979830833959
PKNOX1,HOXB6,ATF2,0.145417535862083,0.098140435823218,4.75276231228065,4.60494854557978,5.12598002556185,0.196280871646436,0.001,0.001,0.001,0.7134566889301313
CDX2,SOX2,PRDM1,0.0981431739833503,0.0920955596901791,4.21622657738933,4.15359932964936,4.82762840066547,0.169376740974326,0.001,0.001,0.001,0.6485382148214426
MXI1,MAX,POU2F2,0.0133243073875446,0.0787270800812991,3.80476989046106,3.6478670979696703,4.0779969674599,0.152876761379879,0.001,0.003,0.002,0.7501583849514725
ARNTL,NR1D1,HBP1,0.0,0.0868651798570303,3.62670903762775,3.70774919389466,4.14773626349012,0.141621697748543,0.001,0.001,0.001,0.7420535038075053
FOS,CREM,TFAP2C,0.0300969949639849,0.128534262333263,4.23203933214104,3.8030234788537904,4.50594083841793,0.16194357171664,0.001,0.005,0.002,0.727955439858558
LMO2,NHLH1,TBX5,0.115934485217143,0.0902771513671739,3.86688296166631,3.87199466296746,4.42262753840378,0.156431166190765,0.001,0.001,0.001,0.7392435970569501
MEIS1,HOXD11,ZSCAN4,0.0,0.0749839831976427,4.68684630641454,4.6498655662312,5.203840235807,0.1434587353191,0.001,0.001,0.001,0.5115605689408987
TP53,ARID3A,E2F1,0.0027874738019102,0.0754234840169571,3.48037316110265,3.51286028152632,3.415627777134,0.129158112582287,0.001,0.001,0.003,0.6352126931641473
KDM2B,ZNF740,RARG,0.0145523346493528,0.109706752267363,4.45768637408339,4.53182761495015,5.09219487000906,0.17010147885579,0.001,0.001,0.001,0.7322904467335876
TFDP1,E2F5,CENPB,0.0,0.121731613845649,3.80537630855016,3.83278970357298,4.19352525425742,0.164161532948325,0.001,0.001,0.001,0.6859519935146332
ALX4,LEF1,FOXG1,0.0173743766134309,0.0821393727651089,3.92283546753624,3.7362121683553298,1.24261335021407,0.158461917173906,0.001,0.001,0.909,0.7135996594338074
ARNTL,NPAS2,GLI3,0.0683026885595854,0.190670073171037,4.07678322142703,3.28971428764859,2.8489083728256,0.198887944849664,0.001,0.002,0.014,0.6993713917034866
EP300,YY1,NFKB2,0.0,0.124475588287773,2.93035712123698,2.25845024585722,2.59789776126984,0.129214045693653,0.001,0.024,0.012,0.7502032925527328
ESX1,ELF3,VAX1,0.0329956793680131,0.0493005255828112,3.82554965991519,3.80309090177754,4.05371091320768,0.0948226329560341,0.001,0.003,0.002,0.5087945847629901
ISX,SRF,ID4,0.0870747004396248,0.104285531082827,4.91586348027907,4.8726901572098,5.54939001316525,0.177245017736622,0.001,0.001,0.001,0.4778731146155903
MYB,TFEC,ZSCAN10,0.0,0.0873664604130102,3.94982962639276,3.90230724119668,4.4728129154724,0.153716977301947,0.001,0.003,0.001,0.6533410935152444
FOXJ2,SRF,ETV4,0.0048694998639562,0.0971279888274092,3.8366752437835694,3.7438026343677904,1.47436529738212,0.165458217396905,0.001,0.001,0.953,0.6192997006879742
FLI1,BSX,NKX3-2,0.0300635622871543,0.110630060552074,3.90620078510661,4.42061305809191,4.89078030193553,0.126239981212439,0.001,0.001,0.001,0.47602348631635244
DNMT1,MBD2,MAZ,0.0195153342804231,0.187737542373268,3.71608783992019,4.20377687354959,3.23712566148052,0.158863376892582,0.001,0.001,0.008,0.6890681506921319
EP300,ESR1,GLI1,0.0091568976314997,0.128532358737814,3.8636020252327694,3.8371753255731105,4.29488551924765,0.183436178357851,0.001,0.001,0.001,0.7529924510445395
EP300,KLF8,ZBTB49,0.0,0.0777168566751522,3.56015137494058,3.43290452964838,3.91991340009413,0.152677655569966,0.001,0.002,0.001,0.7232640868494353
JUN,HSF2,DMBX1,0.0,0.073069418102946,3.58641637320102,3.54170036629697,0.979137672307602,0.139874375804307,0.001,0.001,0.803,0.6982611140053464
RUNX1,TFAP4,NEUROD2,0.0014299151515651,0.130192252007734,4.44254138100787,4.5177378216939,5.05735204200072,0.175285007398377,0.001,0.001,0.001,0.7334259643611929
SHOX2,SOX5,MAFF,0.0,0.108894021630748,3.96645544983333,4.01170229334961,4.42716424537711,0.164444910539925,0.001,0.001,0.001,0.6091942282307824
TCF3,MYF5,ELF1,0.0,0.0688977955216345,5.8052833784518,5.93891938298052,6.30557403235751,0.117154284085866,0.001,0.001,0.001,0.5509996540302814
TP53,E2F8,ZBTB33,0.0,0.0826175930336592,4.10961784384767,3.89767840168795,4.50969828010293,0.165235186067318,0.001,0.001,0.001,0.5631510369628451
PAX9,MSX1,ARID2,0.189979430487699,0.0985272919952025,3.90856530380524,3.97961735120235,4.51520281933944,0.161781320615089,0.001,0.001,0.001,0.5595330368436495
HES1,PTF1A,TCF7,0.104896025388488,0.0657252392493527,3.58856717392573,3.43566583903006,3.72222825488089,0.131450478498705,0.001,0.002,0.001,0.5360628086455203
ASCL1,TCF4,GRHL1,0.0,0.0835049503824147,3.80404823410745,3.8699107146603295,0.740503094195382,0.139222068835559,0.001,0.001,0.735,0.5851966522204346
FOSL1,USF2,HOXB6,0.0020402104057604,0.119525005915458,4.92982200275999,4.92818491423965,0.316352930975596,0.195889320974331,0.001,0.001,0.578,0.7267535481273362
NR3C1,NR3C2,FOXC1,0.0,0.0881718187420293,4.4404121990952,4.45670092039456,4.38011724264204,0.157950698550085,0.001,0.001,0.002,0.7551282871307111
STAT1,IRF9,ZFHX2,0.123586694214911,0.215711498427982,3.39446658572965,2.42430933664637,3.040653671447,0.238640726363531,0.001,0.016,0.003,0.6561146730325721
FOXL1,GLI2,MEIS3,0.148560535299606,0.0808153247499385,3.8428181257884897,3.59533102207295,1.35681453320322,0.159823181046095,0.001,0.002,0.942,0.4556398573977302
MAFG,NFE2,DLX4,0.0392264125981963,0.105692473395937,4.59877280527473,4.54270469069834,4.6721082347863,0.189334218359617,0.001,0.001,0.001,0.6870568501714162
TCF4,NEUROD2,SMAD3,0.0,0.0935107694063901,4.1415761613243,4.26069255106175,4.75961854967244,0.14007107866399,0.001,0.001,0.001,0.7085358280803228
E2F6,TFDP1,PLAG1,0.0,0.0795742771627264,3.61997929571842,3.49904849799606,4.00821556791498,0.153829926527959,0.001,0.002,0.002,0.6043734381346488
ASCL1,DLX2,TEAD4,0.0806020251229844,0.109666199990991,3.89755351332261,4.08563426892688,4.23407103617819,0.148993415442781,0.001,0.001,0.001,0.6169116776554423
EP300,TP73,HOXB1,0.0412282186804798,0.115186508331383,3.8856492865643,3.9253261703106306,0.409428836399887,0.171688282031473,0.001,0.001,0.305,0.7558739546996415
PPARA,TEAD3,ELK3,0.0,0.158984791842777,4.01109375933244,4.44153456815936,0.718985381152834,0.171825440953189,0.001,0.001,0.737,0.6427431202781761
KDM2B,ZNF32,ATF6,0.13663902892908,0.087593743341313,3.66798469710182,3.53861465398349,1.15014698759069,0.166201195248768,0.001,0.001,0.889,0.6417233677776233
SOX14,NAIF1,PPARD,0.119134117401411,0.0766170353736932,4.47911293698306,4.26708595927357,1.31501090239911,0.148686050830254,0.001,0.001,0.938,0.5242193518461828
ZEB1,EVX1,ZBTB18,0.0,0.0766028226259446,4.36448625359819,4.20051870514397,4.53733177391761,0.15289160362555,0.001,0.001,0.001,0.5876634778126119
HOMEZ,HMBOX1,IRX5,0.0,0.0865676701107667,3.83247519643518,3.7883701818936304,1.38741036006349,0.153823589484517,0.001,0.004,0.935,0.7162729375175858
CIC,NHLH1,NR2C2,0.0,0.0796466843333364,3.73006416495091,3.6127401443263296,3.93471081388204,0.159293368666673,0.001,0.003,0.002,0.7682917186219247
NR2F6,THRB,MBD2,0.0441290083541244,0.0938324950748177,3.70331246233519,3.7729289143846496,4.00950299060722,0.147561455928321,0.001,0.002,0.002,0.6647981364709185
GATA4,ATOH8,MAX,0.0,0.0945887236469653,3.8397957082049503,3.88918433582876,4.44328357840309,0.139916074233095,0.001,0.001,0.001,0.6624436218767362
GFI1,MYC,SOX4,0.0,0.119235402403737,3.78133087584398,3.8686714764652304,0.570871220307057,0.182133318163219,0.001,0.001,0.701,0.7572706489668345
TCF3,TWIST1,DLX3,0.0525683907744625,0.0769083472476191,3.22954026541351,3.22174634451985,1.24849216344977,0.130462753221749,0.001,0.002,0.899,0.6278145065706443
TP53,ARID3A,RREB1,0.0027874738019102,0.178786670118266,3.72878613776703,4.09524537263655,1.78898998348269,0.141728397380506,0.001,0.001,0.056,0.6379710316665541
THRB,NR6A1,TEAD3,0.0210768280696025,0.0784781198782933,3.41467237565928,3.20996378358628,3.7077537199529,0.156956239756587,0.001,0.002,0.001,0.6598246582626729
MBD2,HINFP,SPI1,0.0807255488870027,0.123952345961232,2.96889593425915,2.8126488608561,2.9912115164096,0.198447981633671,0.001,0.007,0.005,0.5742332332695267
AR,NKX3-1,RORA,0.0,0.110715453554048,3.95311278961956,3.95615515648524,3.35907897352687,0.175434673276204,0.001,0.001,0.003,0.7891937689393067
DNMT1,MBD2,MYF6,0.0199568353841753,0.099462897710041,4.02361200600234,3.97512140352876,1.37140812460168,0.16485486718115,0.001,0.002,0.922,0.7161222136884339
MYOD1,TCF3,MLX,0.0,0.127047196797717,4.17981897909121,3.42962794140854,3.95740204096254,0.142437995867631,0.001,0.002,0.001,0.5956803678210904
NR1I3,RXRA,MZF1,0.0318899232895715,0.104051167111778,3.9315208103685,3.7725742099549695,4.23811809935378,0.195842124630546,0.001,0.001,0.001,0.6969657055546612
NRL,OTX2,TCF7L2,0.147455263077947,0.0739564106822478,3.50751691812377,3.34925538335918,4.00315847177938,0.137633035563208,0.001,0.003,0.001,0.5457517409988345
RUNX2,HES1,ATF6,0.0078526501106477,0.133811638490562,3.9369039104357,3.88745268367116,1.28258053947276,0.173512710060122,0.001,0.001,0.916,0.6399160212355488
AR,NKX3-1,CREB3L2,0.0,0.0848011224877745,3.82491301198156,3.66072138153821,4.18292126621688,0.169602244975549,0.001,0.002,0.001,0.8139523162338279
GATA4,KLF13,GMEB2,0.0,0.0585036631906031,3.64029177149398,3.61850502693201,4.08404033845369,0.110848111067675,0.001,0.001,0.001,0.5910324694136357
JUN,HSF2,ESRRA,0.0,0.089446471800691,4.68540831781944,4.69346542303782,0.639756911981235,0.162498063654024,0.001,0.001,0.69,0.7024029212422033
STAT1,STAT2,LHX9,0.0970119252002908,0.128807187677217,3.8072342163831694,3.79054735286454,4.18633932777718,0.192665956081265,0.001,0.002,0.001,0.5986640991186861
TP53,E2F8,POU2F2,0.0,0.106951360960379,3.9883375979892,4.04134693545139,0.273316173358755,0.163420410547491,0.001,0.001,0.343,0.6779207171221859
