node1,node2,reg,MI,CMI,Theta_Sigma,Theta_T,Theta_Tn,Sigma,P,P_T,P_Tn,S
HOXB5,HOXB6,HOXA3,1.1664079793536400,0.7197840317133210,5.3330751607882600,5.80772964490258,0.5331768455825230,0.357957528899647,0.001,0.001,0.28,0.5175458147547770
PBX3,HOXB8,TFDP1,0.327651856770474,0.3254141103491130,3.365613400758890,3.388964390219260,0.8033026019867450,0.2778624971717930,0.001,0.001,0.228,0.5188817979881780
HOXB5,HOXB3,HOXA7,0.7697066114185670,0.5041922066668790,5.464607573824730,5.008017534384640,4.020252201384490,0.3208710075425870,0.001,0.001,0.001,0.5195814195049500
HOXA7,PBX3,DLX4,0.5133840201686720,0.4416915400567670,3.577344523037010,3.3627729738187700,0.1362233076127450,0.2622815883803810,0.001,0.003,0.499,0.5200137672060490
HOXA9,HOXA7,LMX1B,1.112822518526140,0.7951796874550070,5.92123698269268,6.062872655190750,6.776318201256560,0.3519378543578080,0.001,0.001,0.001,0.5207301471242450
PBX3,HOXB8,CREB3L1,0.327651856770474,0.3033474442376910,2.8183875886109300,2.855761163807780,3.399910308105810,0.2521529636674560,0.001,0.001,0.002,0.5215702581874840
HOXB8,PBX3,GATA5,0.327651856770474,0.4058061145356140,3.881177985455450,3.668268646185430,1.3762674718392200,0.2902042377624340,0.001,0.001,0.096,0.5233895087566000
PBX3,HOXA5,LHX2,0.5275203570932470,0.3379769511863850,3.4209656244321700,2.2362487291644100,0.9943803986581500,0.2647326973386550,0.001,0.024,0.834,0.5239531152936090
HOXB5,HOXB8,NFATC4,0.4946491730374860,0.4068032721570620,3.3071402161711300,2.9609779446740900,1.1148198082916400,0.2918971298136360,0.001,0.004,0.139,0.5249576427101000
HOXA5,MEIS1,TCFL5,0.5028750559930240,0.4879952374479500,4.097019507989700,3.510077811832490,0.561932476948163,0.3613137043583720,0.001,0.002,0.692,0.5251559138576430
HOXA3,HOXB3,NR6A1,0.5157835908300990,0.4670679375194960,3.8660902133604800,3.984193827014230,0.0739489939856693,0.3200238692113900,0.001,0.001,0.474,0.5277847313776080
HOXB7,HOXB1,ELF1,0.2399690285084170,0.2398867570675290,4.0889577133377000,3.956736774849470,0.753890780074548,0.2757666176574010,0.001,0.001,0.769,0.5297645615363880
HOXB8,HOXB5,ONECUT2,0.4946491730374860,0.3242479096002730,3.105050937691180,2.1492759937880600,1.3243821908253300,0.2783906110271140,0.001,0.017,0.925,0.5301488645506080
HOXA9,MEIS1,PPARG,0.5307192066827780,0.497854154417361,4.001647298646330,4.157172396431740,1.0441178399983500,0.3668067559924980,0.001,0.001,0.144,0.5304506927293750
HOXA3,HOXA2,ERG,0.9439650419171030,0.8540787539501490,4.77563321653204,4.719982848515700,0.1241622531900700,0.3077919060894600,0.001,0.001,0.523,0.5308264463722050
PBX3,HOXA5,DLX4,0.5275203570932470,0.3623987714211490,3.815811785183740,3.064020991439560,1.0252443366669700,0.2913596213459100,0.001,0.007,0.166,0.5342467264733370
HOXB6,HOXB3,MAX,0.7937088283347760,0.711937543989024,5.676960694920510,6.039347101409170,4.509940280898920,0.3090397050589940,0.001,0.001,0.001,0.5353842856517040
HOXA3,HOXB3,CUX2,0.5151815438704370,0.4329739192173850,3.916905857801050,3.803866931733780,2.791442977457730,0.3180781725900250,0.001,0.001,0.014,0.5391082735203650
PBX3,MEIS1,TP73,0.4897207837210280,0.4299754717452960,3.742395095965420,3.430653090222790,2.154419575929300,0.3330791394817240,0.001,0.001,0.999,0.5402713207514170
HOXB7,HOXB6,HOXA9,0.6863109245580840,0.3468549097004700,4.444519356640310,3.487487685371520,1.8884070355817000,0.328126593915769,0.001,0.002,0.993,0.5408433862125880
HOXB2,HOXB3,SPI1,1.1451867527707100,0.9928693710653280,5.194840235389550,5.064013185922490,4.823474196303990,0.3387835613335130,0.001,0.001,0.001,0.5423397339564360
HOXA5,HOXA2,SIX3,0.9404384530945530,0.6973383048009770,5.129497043647060,5.577772474868350,6.161214684419390,0.309602735780362,0.001,0.001,0.001,0.542347377963385
HOXB7,HOXB6,MLXIPL,0.6863109245580840,0.5112769022695400,5.113759223861630,5.390683111551380,0.8600994604733770,0.3611822381242940,0.001,0.001,0.201,0.5426264623396150
