node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,24.0,45.0,1.6262418829627736,2.54006342153799,2.833561981592821,0.06,0.01,0.01,0.047730099875285426,0.06580571734864392,0.09371919292147976
1.0,24.0,46.0,1.7637928379749765,2.8247956788381217,2.0929757174375005,0.05,0.02,0.06,0.047730099875285426,0.0736843455058947,0.0946605529351766
1.0,24.0,47.0,1.0854503253393868,0.7355075587291445,1.187507585831852,0.12,0.23,0.11,0.047730099875285426,0.0728285631413576,0.08713927824981028
1.0,24.0,48.0,1.1961753831525501,0.39877107942775347,0.2018277963051773,0.2,0.3,0.6,0.047730099875285426,0.07242999745496738,0.08826885580672517
1.0,24.0,49.0,2.3960576328878176,1.1772374749799552,1.5997896328061645,0.02,0.1,0.06,0.047730099875285426,0.07807204909930432,0.09577341140596007
1.0,24.0,4.0,0.4254650985953144,0.7033750396546717,1.183415900456626,0.3,0.2,0.1,0.047730099875285426,0.07244431573835547,0.08825199578614482
1.0,24.0,50.0,1.758741933036612,1.9702646111943858,1.1646629268325344,0.05,0.03,0.14,0.047730099875285426,0.07253876978179527,0.09264055590003785
1.0,24.0,51.0,0.5712918279964445,2.697122004266506,0.938332400406683,0.8,0.1,0.8,0.047730099875285426,0.046608175989558805,0.07718418371335116
1.0,24.0,52.0,2.150669346832323,0.8098772461282643,0.9905073184754937,0.024,0.182,0.136,0.047730099875285426,0.0883776093187668,0.09660899305871398
1.0,24.0,53.0,1.742099833522175,2.0631673982377743,0.09389017687092181,0.05,0.03,0.47,0.047730099875285426,0.06196775314904163,0.09077957091271037
1.0,24.0,54.0,1.5340621347488723,1.2763957031396598,1.678540265102288,0.06,0.1,0.05,0.047730099875285426,0.07420599470143677,0.09269597407872784
1.0,24.0,55.0,0.9048083100058244,1.1256674556374913,0.6114957760828273,0.9,0.9,0.6,0.047730099875285426,0.05658911088198083,0.06987870892333832
1.0,24.0,56.0,1.3997427122692865,0.5157960474108124,0.9280951837076253,0.9,0.3,0.2,0.047730099875285426,0.05896962694941088,0.06757591620023354
1.0,24.0,57.0,0.31462842073502945,2.0437195993908244,2.264803887978,0.35,0.06,0.02,0.047730099875285426,0.05918643232944296,0.08069627450608703
1.0,24.0,58.0,0.4237751544879782,0.36060575333256306,0.15043924130929304,0.4,0.4,0.4,0.047730099875285426,0.06078049055926029,0.07861727382737091
1.0,24.0,59.0,1.1790374703027942,1.7630755707069445,1.2743031478950508,0.11,0.04,0.07,0.047730099875285426,0.06414014127793523,0.08891323489439512
1.0,24.0,5.0,0.9201969921406002,0.26439272038162465,0.1831493720605841,0.2,0.5,0.3,0.047730099875285426,0.06311425171040154,0.08233470636556559
1.0,24.0,60.0,2.774736989792007,2.4462846787153367,2.6963102340794536,0.007,0.023,0.013,0.047730099875285426,0.07800419937061576,0.1008674911429693
1.0,24.0,61.0,1.1457496462477532,0.4373224613159548,0.3138149715852345,0.14,0.29,0.33,0.047730099875285426,0.06860979410868623,0.08888247317391916
1.0,24.0,62.0,1.0682930952582486,0.45950874651173385,0.837368977153408,0.13,0.28,0.2,0.047730099875285426,0.06488443723548895,0.08610308492050432
1.0,24.0,63.0,1.5477268513000801,1.023251058762832,1.5220176615067915,0.06,0.16,0.07,0.047730099875285426,0.06772184082975245,0.08888958392775237
1.0,24.0,64.0,0.41023105691692957,0.26882463406424595,0.35980436254077885,0.6,0.6,0.6,0.047730099875285426,0.06047554745775294,0.07869116810552795
1.0,24.0,65.0,1.3065407343534248,0.6251111552113104,0.9666380732957428,0.11,0.23,0.16,0.047730099875285426,0.056601751244850076,0.08992405620726036
1.0,24.0,66.0,1.6357919127758642,1.649291149627689,0.6515717251663281,0.9,1.0,0.7,0.047730099875285426,0.06073300169980886,0.07029541287906894
1.0,24.0,67.0,0.6273548614419243,0.2885265856293199,0.31340362445807657,0.26,0.56,0.64,0.047730099875285426,0.06498531980849358,0.08464469887727397
1.0,24.0,68.0,1.1145151349770657,1.311131242694645,1.624276197537119,0.2,0.1,0.1,0.047730099875285426,0.054894384949943316,0.08211305558766571
1.0,24.0,69.0,0.9055094054873107,0.5951386773019367,0.08143462309503471,0.18,0.25,0.43,0.047730099875285426,0.06354339985723957,0.08385244047739038
1.0,24.0,6.0,4.065664558342082,6.36707389452425,6.591630166897501,0.001,0.001,0.001,0.047730099875285426,0.06320012761314282,0.1129721534149477
1.0,24.0,70.0,0.46124713230259246,0.19067392665658275,0.31852596218210694,0.3,0.3,0.5,0.047730099875285426,0.06014440695492114,0.08210057985979727
1.0,24.0,71.0,0.3809554778682525,0.16222086976883826,0.14322338487255903,0.6,0.7,0.6,0.047730099875285426,0.05414938580988145,0.07698396451866742
1.0,24.0,72.0,0.6982641446096488,0.7281395960453588,1.2024760892367088,0.2,0.2,0.1,0.047730099875285426,0.06617871972937159,0.07812423712872943
1.0,24.0,73.0,0.06656200157114073,1.2374609330429411,0.20552337469973503,0.5,0.1,0.6,0.047730099875285426,0.057418106052944395,0.07830074772640254
1.0,24.0,74.0,0.3575817138164882,0.024680716087043565,0.2853182465852968,0.7,0.6,0.6,0.047730099875285426,0.060142854744288314,0.07726229876042076
1.0,24.0,75.0,0.1444476821834425,0.2703125965905134,1.58103576309716,0.5,0.4,1.0,0.047730099875285426,0.0718168427201888,0.08196077225236567
1.0,24.0,76.0,2.024272452663318,0.32333738285761954,2.217014623974148,1.0,0.4,1.0,0.047730099875285426,0.049524437524704916,0.07239670272665577
1.0,24.0,77.0,0.9247643951641951,0.10700661940484234,0.18989115693506284,0.2,0.5,0.4,0.047730099875285426,0.06320521974380482,0.08211166418959835
1.0,24.0,78.0,0.7585612415786768,0.8959510176450795,2.64286521341455,0.3,0.2,0.1,0.047730099875285426,0.06842285350643011,0.08872633920116815
1.0,24.0,79.0,0.715099943552758,0.22304849161059206,0.0556072148417495,0.2,0.7,0.5,0.047730099875285426,0.0598097208655084,0.08236342305686768
1.0,24.0,7.0,0.7834038678857103,1.3646246703709979,0.6320875311136707,0.7,1.0,0.7,0.047730099875285426,0.05017904447990068,0.06965459787110732
1.0,24.0,80.0,0.3688083455060965,1.2557859815402839,0.4548921231650964,0.8,0.9,0.7,0.047730099875285426,0.054613724392492624,0.07524011726457955
1.0,24.0,81.0,3.37100081502144,1.9580364221631485,0.9653639357306781,0.001,0.038,0.161,0.047730099875285426,0.07760801773843339,0.10592572559436288
1.0,24.0,82.0,0.13530745325543989,1.397963009026139,1.3294137900722796,0.5,0.1,0.1,0.047730099875285426,0.06734721885835782,0.07811034401496585
1.0,24.0,83.0,1.5104624953887051,1.123687514796079,0.05554947072654114,0.09,0.09,0.44,0.047730099875285426,0.0665314454218645,0.09065357506141386
1.0,24.0,84.0,1.9027953928606083,1.3312506447081527,0.431985410601127,0.04,0.08,0.2,0.047730099875285426,0.07688109911567992,0.09141049914321
1.0,24.0,85.0,0.43082759675110216,0.18249600570235522,0.016377180924638367,0.7,0.5,0.4,0.047730099875285426,0.059853267994189975,0.07677051559851326
1.0,24.0,86.0,0.2762376852391162,1.269050551024237,0.31001910767805396,0.7,0.9,0.6,0.047730099875285426,0.062365255741223626,0.08186542146902862
1.0,24.0,87.0,0.03694432374234846,0.8698747497192999,1.1680680084437347,0.4,0.8,1.0,0.047730099875285426,0.056627700515036634,0.0752829968181146
1.0,24.0,88.0,1.3331041941113393,0.9662161085053624,0.5076991952506711,0.8,0.9,0.8,0.047730099875285426,0.05134558542685983,0.06937907102501889
